"No.","Time","Source","Destination","Protocol","Length","Info"
"397","3.745244","1.1.1","host","USB","31","URB_INTERRUPT in"
"398","3.745307","host","1.1.1","USB","27","URB_INTERRUPT in"
"399","3.753252","1.1.1","host","USB","31","URB_INTERRUPT in"
"400","3.753314","host","1.1.1","USB","27","URB_INTERRUPT in"
"401","3.761342","1.1.1","host","USB","31","URB_INTERRUPT in"
"402","3.761403","host","1.1.1","USB","27","URB_INTERRUPT in"
"403","3.769253","1.1.1","host","USB","31","URB_INTERRUPT in"
"404","3.769315","host","1.1.1","USB","27","URB_INTERRUPT in"
"405","3.777189","1.1.1","host","USB","31","URB_INTERRUPT in"
"406","3.777246","host","1.1.1","USB","27","URB_INTERRUPT in"
"407","3.785241","1.1.1","host","USB","31","URB_INTERRUPT in"
"408","3.785300","host","1.1.1","USB","27","URB_INTERRUPT in"
"409","3.793241","1.1.1","host","USB","31","URB_INTERRUPT in"
"410","3.793301","host","1.1.1","USB","27","URB_INTERRUPT in"
"411","3.801396","1.1.1","host","USB","31","URB_INTERRUPT in"
"412","3.801456","host","1.1.1","USB","27","URB_INTERRUPT in"
"413","3.809169","1.1.1","host","USB","31","URB_INTERRUPT in"
"414","3.809222","host","1.1.1","USB","27","URB_INTERRUPT in"
"415","3.817090","1.1.1","host","USB","31","URB_INTERRUPT in"
"416","3.817141","host","1.1.1","USB","27","URB_INTERRUPT in"
"417","3.825226","1.1.1","host","USB","31","URB_INTERRUPT in"
"418","3.825271","host","1.1.1","USB","27","URB_INTERRUPT in"
"419","3.833081","1.1.1","host","USB","31","URB_INTERRUPT in"
"420","3.833140","host","1.1.1","USB","27","URB_INTERRUPT in"
"421","3.841149","1.1.1","host","USB","31","URB_INTERRUPT in"
"422","3.841201","host","1.1.1","USB","27","URB_INTERRUPT in"
"423","3.849157","1.1.1","host","USB","31","URB_INTERRUPT in"
"424","3.849199","host","1.1.1","USB","27","URB_INTERRUPT in"
"425","3.857201","1.1.1","host","USB","31","URB_INTERRUPT in"
"426","3.857254","host","1.1.1","USB","27","URB_INTERRUPT in"
"427","3.865117","1.1.1","host","USB","31","URB_INTERRUPT in"
"428","3.865265","host","1.1.1","USB","27","URB_INTERRUPT in"
"429","3.873255","1.1.1","host","USB","31","URB_INTERRUPT in"
"430","3.873312","host","1.1.1","USB","27","URB_INTERRUPT in"
"431","3.881280","1.1.1","host","USB","31","URB_INTERRUPT in"
"432","3.881336","host","1.1.1","USB","27","URB_INTERRUPT in"
"433","3.889247","1.1.1","host","USB","31","URB_INTERRUPT in"
"434","3.889307","host","1.1.1","USB","27","URB_INTERRUPT in"
"435","3.897249","1.1.1","host","USB","31","URB_INTERRUPT in"
"436","3.897307","host","1.1.1","USB","27","URB_INTERRUPT in"
"437","3.905245","1.1.1","host","USB","31","URB_INTERRUPT in"
"438","3.905302","host","1.1.1","USB","27","URB_INTERRUPT in"
"439","3.913203","1.1.1","host","USB","31","URB_INTERRUPT in"
"440","3.913261","host","1.1.1","USB","27","URB_INTERRUPT in"
"441","3.921402","1.1.1","host","USB","31","URB_INTERRUPT in"
"442","3.921454","host","1.1.1","USB","27","URB_INTERRUPT in"
"443","3.929226","1.1.1","host","USB","31","URB_INTERRUPT in"
"444","3.929285","host","1.1.1","USB","27","URB_INTERRUPT in"
"445","3.937178","1.1.1","host","USB","31","URB_INTERRUPT in"
"446","3.937238","host","1.1.1","USB","27","URB_INTERRUPT in"
"447","3.945241","1.1.1","host","USB","31","URB_INTERRUPT in"
"448","3.945301","host","1.1.1","USB","27","URB_INTERRUPT in"
"449","3.953241","1.1.1","host","USB","31","URB_INTERRUPT in"
"450","3.953304","host","1.1.1","USB","27","URB_INTERRUPT in"
"451","3.961298","1.1.1","host","USB","31","URB_INTERRUPT in"
"452","3.961413","host","1.1.1","USB","27","URB_INTERRUPT in"
"453","3.969242","1.1.1","host","USB","31","URB_INTERRUPT in"
"454","3.969303","host","1.1.1","USB","27","URB_INTERRUPT in"
"455","3.977204","1.1.1","host","USB","31","URB_INTERRUPT in"
"456","3.977263","host","1.1.1","USB","27","URB_INTERRUPT in"
"457","3.985613","1.1.1","host","USB","31","URB_INTERRUPT in"
"458","3.985673","host","1.1.1","USB","27","URB_INTERRUPT in"
"459","3.993614","1.1.1","host","USB","31","URB_INTERRUPT in"
"460","3.993673","host","1.1.1","USB","27","URB_INTERRUPT in"
"461","4.001270","1.1.1","host","USB","31","URB_INTERRUPT in"
"462","4.001367","host","1.1.1","USB","27","URB_INTERRUPT in"
"463","4.009239","1.1.1","host","USB","31","URB_INTERRUPT in"
"464","4.009296","host","1.1.1","USB","27","URB_INTERRUPT in"
"465","4.017241","1.1.1","host","USB","31","URB_INTERRUPT in"
"466","4.017301","host","1.1.1","USB","27","URB_INTERRUPT in"
"467","4.025226","1.1.1","host","USB","31","URB_INTERRUPT in"
"468","4.025286","host","1.1.1","USB","27","URB_INTERRUPT in"
"469","4.033236","1.1.1","host","USB","31","URB_INTERRUPT in"
"470","4.033298","host","1.1.1","USB","27","URB_INTERRUPT in"
"471","4.041345","1.1.1","host","USB","31","URB_INTERRUPT in"
"472","4.041439","host","1.1.1","USB","27","URB_INTERRUPT in"
"473","4.049246","1.1.1","host","USB","31","URB_INTERRUPT in"
"474","4.049310","host","1.1.1","USB","27","URB_INTERRUPT in"
"475","4.057243","1.1.1","host","USB","31","URB_INTERRUPT in"
"476","4.057331","host","1.1.1","USB","27","URB_INTERRUPT in"
"477","4.065187","1.1.1","host","USB","31","URB_INTERRUPT in"
"478","4.065243","host","1.1.1","USB","27","URB_INTERRUPT in"
"479","4.073172","1.1.1","host","USB","31","URB_INTERRUPT in"
"480","4.073206","host","1.1.1","USB","27","URB_INTERRUPT in"
"481","4.081299","1.1.1","host","USB","31","URB_INTERRUPT in"
"482","4.081386","host","1.1.1","USB","27","URB_INTERRUPT in"
"483","4.089240","1.1.1","host","USB","31","URB_INTERRUPT in"
"484","4.089283","host","1.1.1","USB","27","URB_INTERRUPT in"
"485","4.137250","1.1.1","host","USB","31","URB_INTERRUPT in"
"486","4.137302","host","1.1.1","USB","27","URB_INTERRUPT in"
"487","4.153246","1.1.1","host","USB","31","URB_INTERRUPT in"
"488","4.153306","host","1.1.1","USB","27","URB_INTERRUPT in"
"489","4.177157","1.1.1","host","USB","31","URB_INTERRUPT in"
"490","4.177215","host","1.1.1","USB","27","URB_INTERRUPT in"
"491","4.185611","1.1.1","host","USB","31","URB_INTERRUPT in"
"492","4.185674","host","1.1.1","USB","27","URB_INTERRUPT in"
"493","4.193615","1.1.1","host","USB","31","URB_INTERRUPT in"
"494","4.193680","host","1.1.1","USB","27","URB_INTERRUPT in"
"495","4.201784","1.1.1","host","USB","31","URB_INTERRUPT in"
"496","4.201865","host","1.1.1","USB","27","URB_INTERRUPT in"
"497","4.209716","1.1.1","host","USB","31","URB_INTERRUPT in"
"498","4.209775","host","1.1.1","USB","27","URB_INTERRUPT in"
"499","4.217722","1.1.1","host","USB","31","URB_INTERRUPT in"
"500","4.217782","host","1.1.1","USB","27","URB_INTERRUPT in"
"501","4.225106","1.1.1","host","USB","31","URB_INTERRUPT in"
"502","4.225197","host","1.1.1","USB","27","URB_INTERRUPT in"
"503","4.233239","1.1.1","host","USB","31","URB_INTERRUPT in"
"504","4.233298","host","1.1.1","USB","27","URB_INTERRUPT in"
"505","4.241095","1.1.1","host","USB","31","URB_INTERRUPT in"
"506","4.241191","host","1.1.1","USB","27","URB_INTERRUPT in"
"507","4.249265","1.1.1","host","USB","31","URB_INTERRUPT in"
"508","4.249328","host","1.1.1","USB","27","URB_INTERRUPT in"
"509","4.257154","1.1.1","host","USB","31","URB_INTERRUPT in"
"510","4.257220","host","1.1.1","USB","27","URB_INTERRUPT in"
"511","4.265717","1.1.1","host","USB","31","URB_INTERRUPT in"
"512","4.265780","host","1.1.1","USB","27","URB_INTERRUPT in"
"513","4.273778","1.1.1","host","USB","31","URB_INTERRUPT in"
"514","4.273843","host","1.1.1","USB","27","URB_INTERRUPT in"
"515","4.377247","1.1.1","host","USB","31","URB_INTERRUPT in"
"516","4.377312","host","1.1.1","USB","27","URB_INTERRUPT in"
"517","4.417179","1.1.1","host","USB","31","URB_INTERRUPT in"
"518","4.417239","host","1.1.1","USB","27","URB_INTERRUPT in"
"519","4.561096","1.1.1","host","USB","31","URB_INTERRUPT in"
"520","4.561180","host","1.1.1","USB","27","URB_INTERRUPT in"
"521","4.593723","1.1.1","host","USB","31","URB_INTERRUPT in"
"522","4.593780","host","1.1.1","USB","27","URB_INTERRUPT in"
"523","4.617130","1.1.1","host","USB","31","URB_INTERRUPT in"
"524","4.617182","host","1.1.1","USB","27","URB_INTERRUPT in"
"525","4.633284","1.1.1","host","USB","31","URB_INTERRUPT in"
"526","4.633326","host","1.1.1","USB","27","URB_INTERRUPT in"
"527","4.673135","1.1.1","host","USB","31","URB_INTERRUPT in"
"528","4.673187","host","1.1.1","USB","27","URB_INTERRUPT in"
"529","4.705168","1.1.1","host","USB","31","URB_INTERRUPT in"
"530","4.705234","host","1.1.1","USB","27","URB_INTERRUPT in"
"531","4.729718","1.1.1","host","USB","31","URB_INTERRUPT in"
"532","4.729773","host","1.1.1","USB","27","URB_INTERRUPT in"
"533","4.737717","1.1.1","host","USB","31","URB_INTERRUPT in"
"534","4.737774","host","1.1.1","USB","27","URB_INTERRUPT in"
"535","4.745715","1.1.1","host","USB","31","URB_INTERRUPT in"
"536","4.745772","host","1.1.1","USB","27","URB_INTERRUPT in"
"537","4.761234","1.1.1","host","USB","31","URB_INTERRUPT in"
"538","4.761307","host","1.1.1","USB","27","URB_INTERRUPT in"
"539","4.769278","1.1.1","host","USB","31","URB_INTERRUPT in"
"540","4.769340","host","1.1.1","USB","27","URB_INTERRUPT in"
"541","4.809717","1.1.1","host","USB","31","URB_INTERRUPT in"
"542","4.809766","host","1.1.1","USB","27","URB_INTERRUPT in"
"543","4.825225","1.1.1","host","USB","31","URB_INTERRUPT in"
"544","4.825284","host","1.1.1","USB","27","URB_INTERRUPT in"
"545","4.833274","1.1.1","host","USB","31","URB_INTERRUPT in"
"546","4.833337","host","1.1.1","USB","27","URB_INTERRUPT in"
"547","4.841195","1.1.1","host","USB","31","URB_INTERRUPT in"
"548","4.841256","host","1.1.1","USB","27","URB_INTERRUPT in"
"549","4.857083","1.1.1","host","USB","31","URB_INTERRUPT in"
"550","4.857223","host","1.1.1","USB","27","URB_INTERRUPT in"
"551","4.897716","1.1.1","host","USB","31","URB_INTERRUPT in"
"552","4.897779","host","1.1.1","USB","27","URB_INTERRUPT in"
"553","5.145240","1.1.1","host","USB","31","URB_INTERRUPT in"
"554","5.145300","host","1.1.1","USB","27","URB_INTERRUPT in"
"555","5.529275","1.1.1","host","USB","31","URB_INTERRUPT in"
"556","5.529334","host","1.1.1","USB","27","URB_INTERRUPT in"
"557","5.577234","1.1.1","host","USB","31","URB_INTERRUPT in"
"558","5.577293","host","1.1.1","USB","27","URB_INTERRUPT in"
"559","6.017286","1.1.1","host","USB","31","URB_INTERRUPT in"
"560","6.017354","host","1.1.1","USB","27","URB_INTERRUPT in"
"561","6.049081","1.1.1","host","USB","31","URB_INTERRUPT in"
"562","6.049150","host","1.1.1","USB","27","URB_INTERRUPT in"
"563","6.105225","1.1.1","host","USB","31","URB_INTERRUPT in"
"564","6.105286","host","1.1.1","USB","27","URB_INTERRUPT in"
"565","6.505103","1.1.1","host","USB","31","URB_INTERRUPT in"
"566","6.505176","host","1.1.1","USB","27","URB_INTERRUPT in"
"567","6.713493","1.1.1","host","USB","31","URB_INTERRUPT in"
"568","6.713585","host","1.1.1","USB","27","URB_INTERRUPT in"
"569","6.737724","1.1.1","host","USB","31","URB_INTERRUPT in"
"570","6.737789","host","1.1.1","USB","27","URB_INTERRUPT in"
"571","6.753723","1.1.1","host","USB","31","URB_INTERRUPT in"
"572","6.753781","host","1.1.1","USB","27","URB_INTERRUPT in"
"573","6.777716","1.1.1","host","USB","31","URB_INTERRUPT in"
"574","6.777754","host","1.1.1","USB","27","URB_INTERRUPT in"
"575","6.809211","1.1.1","host","USB","31","URB_INTERRUPT in"
"576","6.809266","host","1.1.1","USB","27","URB_INTERRUPT in"
"577","7.033300","1.1.1","host","USB","31","URB_INTERRUPT in"
"578","7.033360","host","1.1.1","USB","27","URB_INTERRUPT in"
"579","7.057116","1.1.1","host","USB","31","URB_INTERRUPT in"
"580","7.057199","host","1.1.1","USB","27","URB_INTERRUPT in"
"581","7.145268","1.1.1","host","USB","31","URB_INTERRUPT in"
"582","7.145330","host","1.1.1","USB","27","URB_INTERRUPT in"
"583","7.161273","1.1.1","host","USB","31","URB_INTERRUPT in"
"584","7.161338","host","1.1.1","USB","27","URB_INTERRUPT in"
"585","7.177226","1.1.1","host","USB","31","URB_INTERRUPT in"
"586","7.177287","host","1.1.1","USB","27","URB_INTERRUPT in"
"587","7.201072","1.1.1","host","USB","31","URB_INTERRUPT in"
"588","7.201106","host","1.1.1","USB","27","URB_INTERRUPT in"
"589","7.441124","1.1.1","host","USB","31","URB_INTERRUPT in"
"590","7.441182","host","1.1.1","USB","27","URB_INTERRUPT in"
"591","7.449245","1.1.1","host","USB","31","URB_INTERRUPT in"
"592","7.449303","host","1.1.1","USB","27","URB_INTERRUPT in"
"593","7.457166","1.1.1","host","USB","31","URB_INTERRUPT in"
"594","7.457221","host","1.1.1","USB","27","URB_INTERRUPT in"
"595","7.465243","1.1.1","host","USB","31","URB_INTERRUPT in"
"596","7.465302","host","1.1.1","USB","27","URB_INTERRUPT in"
"597","7.473100","1.1.1","host","USB","31","URB_INTERRUPT in"
"598","7.473185","host","1.1.1","USB","27","URB_INTERRUPT in"
"599","7.481286","1.1.1","host","USB","31","URB_INTERRUPT in"
"600","7.481349","host","1.1.1","USB","27","URB_INTERRUPT in"
"601","7.489351","1.1.1","host","USB","31","URB_INTERRUPT in"
"602","7.489444","host","1.1.1","USB","27","URB_INTERRUPT in"
"603","7.497244","1.1.1","host","USB","31","URB_INTERRUPT in"
"604","7.497307","host","1.1.1","USB","27","URB_INTERRUPT in"
"605","7.505246","1.1.1","host","USB","31","URB_INTERRUPT in"
"606","7.505312","host","1.1.1","USB","27","URB_INTERRUPT in"
"607","7.513279","1.1.1","host","USB","31","URB_INTERRUPT in"
"608","7.513346","host","1.1.1","USB","27","URB_INTERRUPT in"
"609","7.521287","1.1.1","host","USB","31","URB_INTERRUPT in"
"610","7.521350","host","1.1.1","USB","27","URB_INTERRUPT in"
"611","7.529180","1.1.1","host","USB","31","URB_INTERRUPT in"
"612","7.529240","host","1.1.1","USB","27","URB_INTERRUPT in"
"613","7.537172","1.1.1","host","USB","31","URB_INTERRUPT in"
"614","7.537227","host","1.1.1","USB","27","URB_INTERRUPT in"
"615","7.545174","1.1.1","host","USB","31","URB_INTERRUPT in"
"616","7.545209","host","1.1.1","USB","27","URB_INTERRUPT in"
"617","7.553089","1.1.1","host","USB","31","URB_INTERRUPT in"
"618","7.553131","host","1.1.1","USB","27","URB_INTERRUPT in"
"619","7.561194","1.1.1","host","USB","31","URB_INTERRUPT in"
"620","7.561235","host","1.1.1","USB","27","URB_INTERRUPT in"
"621","7.569230","1.1.1","host","USB","31","URB_INTERRUPT in"
"622","7.569293","host","1.1.1","USB","27","URB_INTERRUPT in"
"623","7.577279","1.1.1","host","USB","31","URB_INTERRUPT in"
"624","7.577327","host","1.1.1","USB","27","URB_INTERRUPT in"
"625","7.585277","1.1.1","host","USB","31","URB_INTERRUPT in"
"626","7.585339","host","1.1.1","USB","27","URB_INTERRUPT in"
"627","7.593285","1.1.1","host","USB","31","URB_INTERRUPT in"
"628","7.593334","host","1.1.1","USB","27","URB_INTERRUPT in"
"629","7.601278","1.1.1","host","USB","31","URB_INTERRUPT in"
"630","7.601340","host","1.1.1","USB","27","URB_INTERRUPT in"
"631","7.609255","1.1.1","host","USB","31","URB_INTERRUPT in"
"632","7.609304","host","1.1.1","USB","27","URB_INTERRUPT in"
"633","7.617277","1.1.1","host","USB","31","URB_INTERRUPT in"
"634","7.617340","host","1.1.1","USB","27","URB_INTERRUPT in"
"635","7.705197","1.1.1","host","USB","31","URB_INTERRUPT in"
"636","7.705254","host","1.1.1","USB","27","URB_INTERRUPT in"
"637","7.713233","1.1.1","host","USB","31","URB_INTERRUPT in"
"638","7.713303","host","1.1.1","USB","27","URB_INTERRUPT in"
"639","7.721121","1.1.1","host","USB","31","URB_INTERRUPT in"
"640","7.721200","host","1.1.1","USB","27","URB_INTERRUPT in"
"641","7.729715","1.1.1","host","USB","31","URB_INTERRUPT in"
"642","7.729774","host","1.1.1","USB","27","URB_INTERRUPT in"
"643","7.737726","1.1.1","host","USB","31","URB_INTERRUPT in"
"644","7.737783","host","1.1.1","USB","27","URB_INTERRUPT in"
"645","7.745166","1.1.1","host","USB","31","URB_INTERRUPT in"
"646","7.745226","host","1.1.1","USB","27","URB_INTERRUPT in"
"647","7.753084","1.1.1","host","USB","31","URB_INTERRUPT in"
"648","7.753109","host","1.1.1","USB","27","URB_INTERRUPT in"
"649","7.761102","1.1.1","host","USB","31","URB_INTERRUPT in"
"650","7.761192","host","1.1.1","USB","27","URB_INTERRUPT in"
"651","7.769304","1.1.1","host","USB","31","URB_INTERRUPT in"
"652","7.769362","host","1.1.1","USB","27","URB_INTERRUPT in"
"653","7.777322","1.1.1","host","USB","31","URB_INTERRUPT in"
"654","7.777382","host","1.1.1","USB","27","URB_INTERRUPT in"
"655","7.785300","1.1.1","host","USB","31","URB_INTERRUPT in"
"656","7.785353","host","1.1.1","USB","27","URB_INTERRUPT in"
"657","7.793291","1.1.1","host","USB","31","URB_INTERRUPT in"
"658","7.793339","host","1.1.1","USB","27","URB_INTERRUPT in"
"659","7.801276","1.1.1","host","USB","31","URB_INTERRUPT in"
"660","7.801340","host","1.1.1","USB","27","URB_INTERRUPT in"
"661","7.809279","1.1.1","host","USB","31","URB_INTERRUPT in"
"662","7.809330","host","1.1.1","USB","27","URB_INTERRUPT in"
"663","7.817280","1.1.1","host","USB","31","URB_INTERRUPT in"
"664","7.817335","host","1.1.1","USB","27","URB_INTERRUPT in"
"665","7.825172","1.1.1","host","USB","31","URB_INTERRUPT in"
"666","7.825234","host","1.1.1","USB","27","URB_INTERRUPT in"
"667","7.841149","1.1.1","host","USB","31","URB_INTERRUPT in"
"668","7.841216","host","1.1.1","USB","27","URB_INTERRUPT in"
"669","7.905233","1.1.1","host","USB","31","URB_INTERRUPT in"
"670","7.905293","host","1.1.1","USB","27","URB_INTERRUPT in"
"671","7.929283","1.1.1","host","USB","31","URB_INTERRUPT in"
"672","7.929350","host","1.1.1","USB","27","URB_INTERRUPT in"
"673","7.945099","1.1.1","host","USB","31","URB_INTERRUPT in"
"674","7.945161","host","1.1.1","USB","27","URB_INTERRUPT in"
"675","7.969153","1.1.1","host","USB","31","URB_INTERRUPT in"
"676","7.969207","host","1.1.1","USB","27","URB_INTERRUPT in"
"677","8.009724","1.1.1","host","USB","31","URB_INTERRUPT in"
"678","8.009784","host","1.1.1","USB","27","URB_INTERRUPT in"
"679","8.105286","1.1.1","host","USB","31","URB_INTERRUPT in"
"680","8.105348","host","1.1.1","USB","27","URB_INTERRUPT in"
"681","8.121287","1.1.1","host","USB","31","URB_INTERRUPT in"
"682","8.121352","host","1.1.1","USB","27","URB_INTERRUPT in"
"683","8.129230","1.1.1","host","USB","31","URB_INTERRUPT in"
"684","8.129290","host","1.1.1","USB","27","URB_INTERRUPT in"
"685","8.137279","1.1.1","host","USB","31","URB_INTERRUPT in"
"686","8.137344","host","1.1.1","USB","27","URB_INTERRUPT in"
"687","8.145289","1.1.1","host","USB","31","URB_INTERRUPT in"
"688","8.145353","host","1.1.1","USB","27","URB_INTERRUPT in"
"689","8.153285","1.1.1","host","USB","31","URB_INTERRUPT in"
"690","8.153346","host","1.1.1","USB","27","URB_INTERRUPT in"
"691","8.161276","1.1.1","host","USB","31","URB_INTERRUPT in"
"692","8.161340","host","1.1.1","USB","27","URB_INTERRUPT in"
"693","8.169288","1.1.1","host","USB","31","URB_INTERRUPT in"
"694","8.169353","host","1.1.1","USB","27","URB_INTERRUPT in"
"695","8.177293","1.1.1","host","USB","31","URB_INTERRUPT in"
"696","8.177354","host","1.1.1","USB","27","URB_INTERRUPT in"
"697","8.185227","1.1.1","host","USB","31","URB_INTERRUPT in"
"698","8.185293","host","1.1.1","USB","27","URB_INTERRUPT in"
"699","8.193289","1.1.1","host","USB","31","URB_INTERRUPT in"
"700","8.193348","host","1.1.1","USB","27","URB_INTERRUPT in"
"701","8.201286","1.1.1","host","USB","31","URB_INTERRUPT in"
"702","8.201352","host","1.1.1","USB","27","URB_INTERRUPT in"
"703","8.209729","1.1.1","host","USB","31","URB_INTERRUPT in"
"704","8.209794","host","1.1.1","USB","27","URB_INTERRUPT in"
"705","8.217718","1.1.1","host","USB","31","URB_INTERRUPT in"
"706","8.217781","host","1.1.1","USB","27","URB_INTERRUPT in"
"707","8.225239","1.1.1","host","USB","31","URB_INTERRUPT in"
"708","8.225299","host","1.1.1","USB","27","URB_INTERRUPT in"
"709","8.233177","1.1.1","host","USB","31","URB_INTERRUPT in"
"710","8.233239","host","1.1.1","USB","27","URB_INTERRUPT in"
"711","8.241093","1.1.1","host","USB","31","URB_INTERRUPT in"
